55037190100,-88.3995980070057,45.92424345900363
55037190200,-88.3742727030023,45.85133875334872
55019950300,-90.71671483818045,44.96592712378822
55019950700,-90.59114894902234,44.553596996508375
55019950600,-90.51758584179105,44.63502149477612
55019950800,-90.64403411582734,44.59221862913669
55019950200,-90.51863621718601,44.94087561567517
55019950500,-90.44367584000001,44.79719815714286
55019950400,-90.72232228707627,44.81769131144067
55019950100,-90.3574692549763,44.941448853080566
55031021100,-92.10790769444445,46.730381555555546
55031990000,-91.80830712,46.7480713
55031020900,-92.04641240999999,46.69759615000001
55031020600,-92.10648463302753,46.712297165137606
55031020500,-92.09132955172412,46.71335431034482
55031020400,-92.06748149411764,46.71525116470588
55049950600,-90.1580016088561,42.88059805658056
55049950400,-90.11223668820679,42.95025811470113
55049950300,-90.30077448059542,42.95702619564061
55049950500,-89.97263326268242,42.97993530368311
55049950200,-90.24594426494676,43.08980413800163
55049950100,-90.06280735187129,43.08060905176635
55031020300,-92.08359718260868,46.72653695652173
55031020800,-92.07709230985915,46.675849947183096
55031020700,-92.14881091481482,46.68963180740741
55031030200,-92.13729291728212,46.59405208271787
55031030300,-91.90701932216496,46.30855973883161
55031030100,-91.76573458285714,46.58626917333333
55031021000,-91.99332664705881,46.674781021176464
55059002300,-87.84531706034481,42.55127297413793
55059002200,-87.83374849324325,42.56197909459459
55059002100,-87.82820716447368,42.54952853289473
55059001800,-87.82205654857142,42.57159075428571
55059001700,-87.83618874666666,42.569266473333336
55059001300,-87.86931088829786,42.58412434042553
55059001200,-87.84772413450291,42.58249074853801
55059001100,-87.83368969230767,42.58074634965035
55059000900,-87.83010440880504,42.59237543396227
55059000800,-87.84061087962962,42.5944087962963
55047100600,-89.02515263056887,43.74274418300205
55047100500,-89.12345018780815,43.77151792469744
55047100400,-89.01132857012541,43.809275237742305
55047100300,-89.0793309448022,43.88179513063477
55015020800,-88.37540565277777,44.23044176041667
55015020700,-88.33366046721312,44.23766069672131
55047100200,-88.95781516603773,43.97635624150943
55047100100,-88.96047490291262,43.96199792475728
55015020308,-88.36496794883722,44.21260375813954
55015020303,-88.39416734545455,44.239284736363636
55015020304,-88.368681125,44.24082830555555
55015020306,-88.29529488580248,44.210371885802466
55061960500,-87.62531474067495,44.41505426998224
55051180300,-90.13623445155632,46.25775063831653
55061990000,-87.37619589999998,44.48809429999999
55061960400,-87.63509214141415,44.53587277922078
55051180100,-90.200465388123,46.44172906574761
55061960200,-87.49887699655173,44.60466541034483
55051180200,-90.29315957623912,46.401780201286414
55051990000,-90.45205680769229,46.667930288461534
55057100300,-90.04674081852316,43.960241162703376
55057100500,-90.08513260215052,43.78380083870967
55057100600,-90.21148590671216,43.72324918771331
55055101702,-88.6458988761651,43.16016242609854
55055100300,-88.7476848126801,43.1762123832853
55055100200,-88.71596925833333,43.19134046666667
55055100100,-88.69256145827438,43.167931411598296
55055100400,-88.86725805293004,43.15032184310019
55061960100,-87.45092499563317,44.614068720524024
55057100200,-90.19129492640693,43.84635751082251
55057100400,-90.02098027510041,43.82400141164658
55057100700,-89.99117362149212,43.73383590691307
55057100100,-90.08131182534524,44.11880708610885
55055101100,-88.81305891596638,42.99223188655462
55055101202,-88.80580344896265,42.9091423319502
55055101500,-88.8250839026764,42.92673721654501
55055101400,-88.85554915577889,42.89970098492462
55055101300,-88.85401948591549,42.94698360915493
55055100900,-88.74589019439252,42.93440470700934
55055101701,-88.74620203991597,43.13413439285715
55055100800,-88.60014360601502,43.02578219548872
55055101600,-88.68719768131868,42.896700883241756
55055100601,-88.95291094603174,43.053683373015865
55055101000,-88.81631713057324,43.01721635031846
55055100700,-88.78479379183673,43.04323965918367
55055100602,-88.92917002178217,42.97773758415842
55055101201,-88.8986642972973,42.90200305805805
55055100500,-88.91604081798717,43.058513668094214
55063001200,-91.20906162751677,43.783019355704695
55063001000,-91.23398214438502,43.79136646524064
55015020600,-88.08234463898917,43.9322563501805
55015020500,-88.1747154911032,44.03984219572954
55015020200,-88.12682641692788,44.10451491065831
55063001101,-91.22647046242773,43.79272394219653
55063000800,-91.23331428333334,43.80690789166667
55063000500,-91.22878090079365,43.8261663015873
55063000600,-91.20696231347962,43.81526904388715
55063000100,-91.2250361054131,43.85627755555556
55063010600,-91.15293652436193,43.83402273201855
55063000400,-91.24391974725275,43.81705179120879
55063010203,-91.30880555128206,43.9335932022792
55063010300,-91.25761994281045,43.870057989379085
55063010800,-91.04867389266055,43.815903578899075
55063010402,-91.23790256091954,43.90655246206896
55083101200,-88.16485211384615,44.893232043076914
55083100800,-88.15709426470589,44.979740812144215
55083100700,-88.28412802687411,44.985701230551626
55083100500,-88.38927311740291,45.112593725466944
55083100600,-88.40662183532935,45.04912544610778
55083100300,-88.4982779295605,45.19389599277543
55083101300,-88.1473817785788,44.77389501750772
55083101100,-88.06069576889536,44.852486172238365
55083101000,-87.9474875568513,44.88231602186589
55083100900,-87.90606077045453,44.93683999545455
55083990000,-87.87358035955056,44.815100393258426
55093960400,-92.63217339655172,44.84784858189654
55093960600,-92.54664931766285,44.6558376205507
55093960700,-92.44737686230637,44.729504611876074
55015020400,-88.24049699264705,44.00730737132353
55015020100,-88.09463208438818,44.191327767932485
55063001102,-91.21865825503356,43.7731451409396
55063010500,-91.21065738875598,43.873821187799045
55063000200,-91.23377089074074,43.83426975185185
55063000900,-91.2469775528846,43.79290858653846
55063000700,-91.20809414246574,43.80421656164383
55063010401,-91.16710892751982,43.906556245753116
55063010700,-91.16070077790698,43.76467524186046
55063010101,-91.06996315161557,43.96150160397681
55063000300,-91.26050153995435,43.83699151826483
55063010201,-91.19662500729395,43.99346559299781
55063010102,-91.07101593103448,43.90162244252873
55063010202,-91.28733409282225,43.92577247275461
55093960300,-92.60442453169013,44.85302415492957
55093960100,-92.20963935714285,44.79251152678572
55093960800,-92.35158213137666,44.6629569944095
55093960200,-92.49024141580433,44.79291819755408
55093960500,-92.69323079032259,44.77806435913978
55085970602,-89.48390169492292,45.748715637352674
55085970601,-89.52083162841853,45.70385261414982
55085971001,-89.74868321027378,45.70301121845893
55085970101,-89.12754936186771,45.81913221011673
55085971002,-89.81993401905972,45.819129652265985
55085970102,-89.29468209486998,45.629511831342235
55085970800,-89.67037635756854,45.87361700357569
55085971400,-89.40939940959042,45.63045454145853
55085971100,-89.67921763672261,45.60592090424481
55085970900,-89.69874798824877,45.75900387216967
55085971500,-89.39905608285164,45.65195941425819
55023960500,-91.14372105291004,43.05521811640211
55011960200,-91.66959543094629,44.56672459335038
55023960200,-90.97798304176756,43.29338894249395
55023960400,-91.03345434863854,43.077665098238114
55023960300,-90.91205867743132,43.18072620155902
55023960100,-90.84398639750445,43.32487621122995
55011960400,-91.79920441505897,44.32854503135047
55023960600,-91.11243263949275,43.040937021739126
55011960100,-91.72894870610416,44.45162076502474
55011960300,-91.90039295551895,44.415312551894566
55085970500,-89.51930324263039,45.61194904648526
55085970400,-89.35473759125539,45.60573472507453
55085971300,-89.7313083733567,45.850224163891326
55095960600,-92.45726147445254,45.46046809245742
55095961000,-92.3687692997763,45.28466148993288
55059002906,-88.09739441732282,42.525441110236216
55059000700,-87.86480333204635,42.59644805405405
55059000500,-87.83822001176469,42.62328375294117
55059000400,-87.8349775,42.607659738636364
55059002700,-87.9993480936556,42.5441501450151
55059002800,-88.11519343862521,42.60631202291326
55059002000,-87.83212066015625,42.524234265625
55011960500,-91.67011055768133,44.23384310651057
55095961100,-92.23903782706766,45.30192090977444
55095960200,-92.61452777208481,45.59110913339222
55095960800,-92.65913191777186,45.308894310344826
55095960100,-92.38554689851486,45.624426028465344
55095960700,-92.64030192031424,45.38371444781144
55095960500,-92.25452949846155,45.42330802153846
55095960300,-92.41363132068486,45.49591200786672
55095960900,-92.49422692580644,45.30272401774193
55059001900,-87.81819586885247,42.57229740163934
55059001000,-87.82151799999998,42.58422890076336
55059000300,-87.82415774842767,42.60559181761006
55059000100,-87.83596169337979,42.64460691289197
55059990000,-87.55190899999998,42.57603032258065
55059003001,-88.27312012227075,42.52536751091703
