GEOID,district
55079018500,1
55101000200,1
55079180300,1
55079018000,1
55079120400,1
55079150100,1
55059002903,1
55089650200,1
55059002904,1
55059002906,1
55059002905,1
55079017500,1
55079021600,1
55059002400,1
55079017000,1
55079170600,1
55079021100,1
55059001900,1
55079170100,1
55079016500,1
55059001400,1
55079020600,1
55059000900,1
55079020100,1
55101001801,1
55101001802,1
55059000400,1
55101001301,1
55101001302,1
55079130200,1
55133201504,1
55101000800,1
55079018600,1
55101000300,1
55079180400,1
55101990000,1
55079018100,1
55079120501,1
55079120502,1
55059003001,1
55059003002,1
55079017600,1
55089620100,1
55079021700,1
55059002500,1
55079170700,1
55059002000,1
55079021200,1
55079016600,1
55079170200,1
55059001500,1
55079020700,1
55101002402,1
55079186600,1
55059001000,1
55079020200,1
55101001900,1
55059000500,1
55101001400,1
55089660100,1
55101000901,1
55101000903,1
55101000904,1
55079018700,1
55079185100,1
55101000400,1
55079180500,1
55079018200,1
55079035100,1
55079150301,1
55079150303,1
55079150304,1
55079120101,1
55079021800,1
55059002601,1
55059002602,1
55079990000,1
55059002100,1
55079021300,1
55079170300,1
55079016700,1
55079020800,1
55059001600,1
55079187200,1
55079140100,1
55089640200,1
55079020300,1
55059001100,1
55101002001,1
55101002002,1
55059000601,1
55059000602,1
55101001501,1
55101001502,1
55101001504,1
55101001505,1
55079160100,1
55059000100,1
55101001001,1
55089660202,1
55101001002,1
55101001003,1
55079018800,1
55079185200,1
55101000500,1
55079018300,1
55079180100,1
55079120203,1
55059002700,1
55079017300,1
55079030100,1
55059002200,1
55079021400,1
55079170400,1
55079016800,1
55101980000,1
55059001700,1
55079020900,1
55079187300,1
55101002600,1
55079140201,1
55079140202,1
55079016300,1
55089990000,1
55059001200,1
55079020400,1
55101002100,1
55089610101,1
55089610102,1
55059000700,1
55101001601,1
55101001602,1
55079160202,1
55079160203,1
55079160204,1
55089660301,1
55101001100,1
55089660303,1
55089660304,1
55079018900,1
55089630100,1
55101000600,1
55079018400,1
55101000100,1
55079180200,1
55079017900,1
55059002800,1
55079017400,1
55059002300,1
55079021500,1
55079170500,1
55079016900,1
55059001800,1
55079021000,1
55079016400,1
55079020500,1
55059001300,1
55059000800,1
55079020000,1
55101001701,1
55101001702,1
55101001703,1
55101001705,1
55101001706,1
55079160300,1
55059000300,1
55133201900,1
55059990000,1
55101001201,1
55101001202,1
55079130100,1
55079070200,1
55089630201,1
55089630202,1
55101000700,1
55079001600,2
55131460101,2
55131460102,2
55077960200,2
55139003400,2
55079001100,2
55133200400,2
55139002900,2
55079000600,2
55139002400,2
55079000101,2
55079000102,2
55131420200,2
55139001900,2
55139001400,2
55027961400,2
55039041600,2
55139000900,2
55027960900,2
55131440200,2
55039041100,2
55139000400,2
55027960400,2
55047100500,2
55039040100,2
55079040100,2
55079001700,2
55077960300,2
55139003500,2
55079001200,2
55139003000,2
55079000700,2
55089650300,2
55079060101,2
55079060102,2
55079000201,2
55079000202,2
55131420300,2
55139002000,2
55039042200,2
55137960600,2
55087012506,2
55139001500,2
55027961500,2
55039041700,2
55137960100,2
55089640100,2
55139001000,2
55027961000,2
55139000500,2
55131410100,2
55047100600,2
55039040700,2
55047100100,2
55039040200,2
55079001800,2
55077960400,2
55139003600,2
55131430100,2
55079001300,2
55133200600,2
55139003100,2
55079000800,2
55133200101,2
55133200102,2
55133200103,2
55139002601,2
55079000301,2
55079000302,2
55079000303,2
55079000304,2
55131420401,2
55131420402,2
55139002100,2
55131450103,2
55131450104,2
55087012601,2
55087012602,2
55131450106,2
55137960700,2
55131450105,2
55139001600,2
55039041800,2
55137960200,2
55139001100,2
55027961100,2
55131470100,2
55079002900,2
55039041300,2
55039040800,2
55027960100,2
55139000100,2
55047100200,2
55089660201,2
55039040300,2
55079001900,2
55077960500,2
55139003701,2
55139003702,2
55079001400,2
55079035200,2
55139003200,2
55079000900,2
55133200201,2
55133200202,2
55139002700,2
55079000400,2
55139002201,2
55139002202,2
55137960800,2
55139001700,2
55137960300,2
55039041900,2
55139001200,2
55027961200,2
55079050101,2
